StockCode,Description,GrossRevenue,NetRevenue,UnitsSold,SalesLines,Orders,ReturnValue,ReturnedUnits,DescriptionQualityFlag,CommercialValidity,ReturnValueRate,ReturnRisk,CommercialPerformanceScore,StrategicClassification,IsOperationalRecord,IsMissingDescription,HasCommercialActivity,ProductMasterStatus,CommercialPriority,ReturnRiskFlag,IncludeInExecutiveAnalytics,IsNonMerchandise,IsCommercialMerchandise,ExecutiveScope,ScopeReason,RevenueShare,RevenueRank,ExecutiveProductTier,RevenuePerOrder,RevenuePerUnit,DescriptionAnomaly,ReturnAnomaly,HighRevenueAnomaly,HighVolumeLowValueAnomaly,ExtremeRevenuePerOrder,ExtremeRevenuePerUnit,AnomalyScore,AnomalySeverity,RecommendedAction
22920,HERB MARKER BASIL,2234.21,1393.16,3521,271,254,-841.0500000000001,1527,Commercial Description,Valid,0.3764,Very High,0.6754,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,7.206953870042321e-05,2122,Tier 4 - Long Tail,5.48488188976378,0.39567168418063053,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
21759,METAL WALL SHELF UNIT WITH HOOKS,1274.47,1274.47,30,15,15,0.0,0,Commercial Description,Valid,0.0,Low,0.4686,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,6.592958812162879e-05,2219,Tier 4 - Long Tail,84.96466666666667,42.48233333333334,False,False,False,False,False,True,1,Monitor,No immediate action
22929,SCHOOL DESK AND CHAIR,1459.75,1264.75,23,19,19,-195.0,3,Commercial Description,Valid,0.1336,Moderate,0.4626,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,6.542676294995567e-05,2224,Tier 4 - Long Tail,66.5657894736842,54.98913043478261,False,False,False,False,False,True,1,Monitor,No immediate action
21088,SET/6 FRUIT SALAD PAPER CUPS,1816.73,1244.21,16615,139,138,-572.52,7140,Commercial Description,Valid,0.3151,Very High,0.6977,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,6.436420852339542e-05,2241,Tier 4 - Long Tail,9.016014492753623,0.07488474270237737,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
21277,FRENCH STYLE EMBOSSED HEART CABINET,1331.3399999999997,1243.54,55,53,52,-87.8,4,Commercial Description,Valid,0.0659,Moderate,0.4796,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,6.432954876361959e-05,2243,Tier 4 - Long Tail,23.91423076923077,22.60981818181818,False,False,False,False,False,True,1,Monitor,No immediate action
20825,GOLD WINE GLASS,1255.08,1232.58,361,11,11,-22.5,6,Commercial Description,Valid,0.0179,Low,0.5423,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,6.376257717086884e-05,2251,Tier 4 - Long Tail,112.05272727272727,3.414349030470914,False,False,False,False,True,False,1,Monitor,No immediate action
22903,CALENDAR FAMILY FAVORITES,2062.8200000000006,1182.8200000000002,747,86,84,-880.0,320,Commercial Description,Valid,0.4266,Very High,0.5707,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,6.118844337020485e-05,2290,Tier 4 - Long Tail,14.081190476190478,1.5834270414993308,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
84830,LARGE ENGLISH ARBORETUM,1195.15,1144.3,113,11,11,-50.85,3,Commercial Description,Valid,0.0425,Low,0.4879,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,5.91957658380188e-05,2328,Tier 4 - Long Tail,104.02727272727272,10.126548672566372,False,False,False,False,True,False,1,Monitor,No immediate action
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,1768.67,1132.52,773,52,52,-636.15,433,Commercial Description,Valid,0.3597,Very High,0.5662,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,5.858637483778122e-05,2337,Tier 4 - Long Tail,21.779230769230768,1.46509702457956,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
37482B,CUBIC MUG BLUE POLKA DOT,1127.91,1127.91,1251,10,10,0.0,0,Commercial Description,Valid,0.0,Low,0.5922,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,5.834789499812968e-05,2341,Tier 4 - Long Tail,112.79100000000001,0.9016067146282974,False,False,False,False,True,False,1,Monitor,No immediate action
84967B,BLUE KASHMIRI OCCASIONAL TABLE,1249.45,1109.5,24,15,15,-139.95,3,Commercial Description,Valid,0.112,Moderate,0.4461,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,5.739552756906568e-05,2356,Tier 4 - Long Tail,73.96666666666667,46.229166666666664,False,False,False,False,False,True,1,Monitor,No immediate action
79323S,SILVER CHERRY LIGHTS,2084.32,1107.52,334,80,80,-976.8,158,Commercial Description,Valid,0.4686,Very High,0.5247,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,5.729310021928042e-05,2358,Tier 4 - Long Tail,13.844,3.3159281437125747,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
21763,VINTAGE WOODEN BAR STOOL,1157.9,1076.05,43,24,23,-81.85,3,Commercial Description,Valid,0.0707,Moderate,0.4538,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,5.56651261295116e-05,2389,Tier 4 - Long Tail,46.78478260869565,25.02441860465116,False,False,False,False,False,True,1,Monitor,No immediate action
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,2898.12,1039.0500000000002,963,48,47,-1859.07,579,Commercial Description,Valid,0.6415,Very High,0.5639,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,5.3751079694130426e-05,2437,Tier 4 - Long Tail,22.10744680851064,1.0789719626168226,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
21392,RED SPOTTY PUDDING BOWL,1484.4300000000003,1005.99,7548,54,51,-478.44,3650,Commercial Description,Valid,0.3223,Very High,0.6526,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,5.204085333862495e-05,2479,Tier 4 - Long Tail,19.72529411764706,0.13327901430842606,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1433.39,984.99,1913,152,149,-448.4,152,Commercial Description,Valid,0.3128,Very High,0.5947,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,5.095450265908428e-05,2505,Tier 4 - Long Tail,6.610671140939598,0.5148928384736017,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
79323G,GOLD  CHERRY LIGHTS,2007.88,970.43,314,89,89,-1037.45,175,Commercial Description,Valid,0.5167,Very High,0.5002,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,5.020129952126941e-05,2517,Tier 4 - Long Tail,10.903707865168538,3.090541401273885,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
84816,DANISH ROSE BEDSIDE CABINET,1278.3500000000004,937.75,33,29,29,-340.6,9,Commercial Description,Valid,0.2664,High,0.4266,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,High,True,False,True,Included,Included,4.851073093996516e-05,2553,Tier 4 - Long Tail,32.33620689655172,28.416666666666668,False,False,False,False,False,True,1,Monitor,No immediate action
85160A,WHITE BIRD GARDEN DESIGN MUG,1493.75,932.15,8816,35,35,-561.6,4320,Commercial Description,Valid,0.376,Very High,0.6457,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,4.8221037425420976e-05,2560,Tier 4 - Long Tail,26.63285714285714,0.10573389292196007,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,918.68,918.68,2636,9,9,0.0,0,Commercial Description,Valid,0.0,Low,0.6034,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.752422106097274e-05,2577,Tier 4 - Long Tail,102.07555555555555,0.34851289833080423,False,False,False,False,True,False,1,Monitor,No immediate action
84919,L BLUE C/COVER W PINK/YELLOW FLOWER,1619.8399999999997,896.44,291,50,50,-723.4000000000001,172,Commercial Description,Valid,0.4466,Very High,0.4837,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,4.637372396035443e-05,2613,Tier 4 - Long Tail,17.928800000000003,3.0805498281786945,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
84760L,LARGE HANGING GLASS+ZINC LANTERN,896.0,896.0,560,2,2,0.0,0,Commercial Description,Valid,0.0,Low,0.513,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.6350962327068816e-05,2618,Tier 4 - Long Tail,448.0,1.6,False,False,False,False,True,False,1,Monitor,No immediate action
23072,MARIE ANTOINETTE TRINKET BOX SILVER,1273.76,889.76,334,33,33,-384.0,72,Commercial Description,Valid,0.3015,Very High,0.4895,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,4.6028160982291015e-05,2624,Tier 4 - Long Tail,26.96242424242424,2.663952095808383,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
16046,TEATIME PEN CASE & PENS,1224.3499999999997,835.31,10057,66,62,-389.04,4632,Commercial Description,Valid,0.3178,Very High,0.6316,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,4.321140886319626e-05,2684,Tier 4 - Long Tail,13.472741935483871,0.08305757184050909,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
84767,ZINC POLICE BOX LANTERN,806.22,806.22,195,8,8,0.0,0,Commercial Description,Valid,0.0,Low,0.4539,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.170655451710873e-05,2717,Tier 4 - Long Tail,100.7775,4.134461538461538,False,False,False,False,True,False,1,Monitor,No immediate action
84632,DECORATIVE HANGING SHELVING UNIT,859.2500000000001,799.3000000000001,15,12,12,-59.95,1,Commercial Description,Valid,0.0698,Moderate,0.3896,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,4.134857610270771e-05,2725,Tier 4 - Long Tail,66.60833333333333,53.28666666666667,False,False,False,False,False,True,1,Monitor,No immediate action
84847,FLORAL BATHROOM SET,1149.73,781.45,2330,53,53,-368.28,1116,Commercial Description,Valid,0.3203,Very High,0.5742,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,4.0425178025098135e-05,2744,Tier 4 - Long Tail,14.74433962264151,0.3353862660944206,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
23071,MARIE ANTOIENETT TRINKET BOX GOLD,1205.1,771.1,315,25,24,-434.0,76,Commercial Description,Valid,0.3601,Very High,0.4691,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,3.98897623330388e-05,2755,Tier 4 - Long Tail,32.12916666666667,2.447936507936508,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
20833,SHAKER THROW  QUILTED,811.8,761.85,52,7,7,-49.95,1,Commercial Description,Valid,0.0615,Moderate,0.4081,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,3.94112507241935e-05,2770,Tier 4 - Long Tail,108.83571428571429,14.650961538461539,False,False,False,False,True,False,1,Monitor,No immediate action
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,1138.04,750.6800000000001,11520,27,27,-387.36,5040,Commercial Description,Valid,0.3404,Very High,0.621,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,3.883341562464735e-05,2781,Tier 4 - Long Tail,27.802962962962965,0.06516319444444445,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
84653,GREEN ROSE QUILT,750.4800000000001,750.48,14,15,15,0.0,0,Commercial Description,Valid,0.0,Low,0.3808,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,3.882306942769934e-05,2782,Tier 4 - Long Tail,50.032000000000004,53.605714285714285,False,False,False,False,False,True,1,Monitor,No immediate action
85006,SET 4 NURSERY DES ROUND BOXES,1289.31,724.91,3049,48,48,-564.4,1480,Commercial Description,Valid,0.4378,Very High,0.577,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,3.750030814789671e-05,2822,Tier 4 - Long Tail,15.102291666666666,0.23775336175795342,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
23055,IVORY CHANDELIER T-LIGHT HOLDER,1395.18,704.46,657,46,44,-690.72,432,Commercial Description,Valid,0.4951,Very High,0.489,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,3.644240950996306e-05,2853,Tier 4 - Long Tail,16.010454545454547,1.0722374429223744,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
85160B,BLACK BIRD GARDEN DESIGN MUG,1032.6999999999998,641.29,6155,42,41,-391.41,2981,Commercial Description,Valid,0.379,Very High,0.5851,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,3.317456320393522e-05,2946,Tier 4 - Long Tail,15.641219512195121,0.10419008935824532,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
16047,POP ART PEN CASE & PENS,1054.6999999999998,639.98,10612,34,34,-414.72,5184,Commercial Description,Valid,0.3932,Very High,0.5974,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,3.3106795613925786e-05,2949,Tier 4 - Long Tail,18.82294117647059,0.060307199396909164,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,625.1999999999999,620.85,1992,4,4,-4.35,3,Commercial Description,Valid,0.007,Low,0.5335,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,3.211718187584897e-05,2980,Tier 4 - Long Tail,155.2125,0.311671686746988,False,False,False,False,True,False,1,Monitor,No immediate action
21764,VINTAGE WOODEN PLATE RACK,659.1500000000002,619.2,17,13,13,-39.95,1,Commercial Description,Valid,0.0606,Moderate,0.3565,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,3.203182575102792e-05,2984,Tier 4 - Long Tail,47.63076923076923,36.42352941176471,False,False,False,False,False,True,1,Monitor,No immediate action
37423,WHITE WITH BLACK CATS PLATE,843.88,548.68,6168,73,73,-295.2,2952,Commercial Description,Valid,0.3498,Very High,0.5638,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,2.838375670716084e-05,3107,Tier 4 - Long Tail,7.516164383561643,0.08895590142671854,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
84615,PINK ROUND BUTTERFLY MIRROR,748.48,506.8,240,23,23,-241.68,38,Commercial Description,Valid,0.3229,Very High,0.4005,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,2.62172630662483e-05,3176,Tier 4 - Long Tail,22.034782608695654,2.111666666666667,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
84842,HELLO SAILOR BATHROOM SET,744.1500000000001,506.55,1505,37,37,-237.6,720,Commercial Description,Valid,0.3193,Very High,0.4919,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Critical,True,False,True,Included,Included,2.6204330320063293e-05,3177,Tier 4 - Long Tail,13.69054054054054,0.336578073089701,False,True,False,False,False,False,1,Monitor,Investigate return behaviour
84968e,S/16 VINTAGE BLACK CUTLERY,429.6199999999999,429.62,17,14,13,0.0,0,Commercial Description,Valid,0.0,Low,0.316,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.2224665664012616e-05,3288,Tier 4 - Long Tail,33.04769230769231,25.271764705882354,False,False,False,False,False,True,1,Monitor,No immediate action
