StockCode,GrossRevenue,UnitsSold,SalesLines,SalesOrders,AvgUnitPrice,Description,ReturnValue,ReturnedUnits,ReturnLines,ReturnOrders,NetRevenue,ReturnValueRate,ReturnUnitRate,RevenuePerUnit,RevenuePerOrder,RevenueShare,RevenueRank
22492,28999.39,45593,747,732,0.7699464524765729,MINI PAINT SET VINTAGE ,-182.64999999999998,281.0,14.0,14.0,28816.739999999998,0.006298408345830722,0.006163226811133288,0.63604917421534,39.61665300546448,0.14863767338908546,119
48188,28775.21,4889,704,698,8.513323863636364,DOORMAT WELCOME PUPPIES,-101.25,13.0,7.0,6.0,28673.96,0.003518653730068347,0.0026590304765800776,5.885704643076293,41.22522922636103,0.14790120954874497,120
82483,30014.440000000002,5072,1170,1123,6.484000000000001,WOOD 2 DRAWER CABINET WHITE FINISH,-1689.8,284.0,86.0,82.0,28324.640000000003,0.056299567808028396,0.055993690851735015,5.917673501577288,26.727016918967056,0.14609940573373068,121
23355,28718.8,5816,796,782,5.271557788944723,HOT WATER BOTTLE KEEP CALM,-417.6,96.0,8.0,8.0,28301.2,0.014540997534715936,0.016506189821182942,4.937895460797799,36.72480818414322,0.14597850145849897,122
21977,28413.629999999997,56625,2056,1993,0.7137743190661479,PACK OF 60 PINK PAISLEY CAKE CASES,-117.3,219.0,11.0,11.0,28296.329999999998,0.004128300396675821,0.0038675496688741723,0.5017859602649006,14.256713497240339,0.14595338184158863,123
22467,28919.800000000003,12212,1142,1095,2.8481873905429067,GUMBALL COAT RACK,-665.55,294.0,65.0,65.0,28254.250000000004,0.023013644631014043,0.024074680641991485,2.368146085817229,26.410776255707766,0.14573633184578022,124
84978,28629.82,21819,1450,1425,1.512344827586207,HANGING HEART JAR T-LIGHT HOLDER,-417.72,361.0,51.0,51.0,28212.1,0.014590381637048365,0.01654521288785004,1.3121508776754205,20.091101754385964,0.14551892078771636,125
20719,28249.92,24901,1605,1573,1.154772585669782,WOODLAND CHARLOTTE BAG,-106.82,135.0,17.0,17.0,28143.1,0.0037812496460166967,0.005421469017308542,1.134489377936629,17.95926255562619,0.1451630165645514,126
82583,28324.61,13008,1224,1176,2.7702124183006536,HOT BATHS METAL SIGN,-204.09,107.0,15.0,13.0,28120.52,0.007205394884519151,0.00822570725707257,2.177476168511685,24.085552721088437,0.14504654819702872,127
21930,27888.86,13640,1364,1321,2.5202565982404694,JUMBO STORAGE BAG SKULLS,-11.49,6.0,6.0,6.0,27877.37,0.00041199245863760654,0.0004398826979472141,2.0446378299120234,21.111930355791067,0.1437923726627887,128
22624,28010.17,3232,1250,1219,9.36748,IVORY KITCHEN SCALES,-214.2,26.0,15.0,15.0,27795.969999999998,0.007647222419571178,0.008044554455445545,8.666512995049505,22.977990155865463,0.14337250884009842,129
22961,28218.239999999998,18069,1280,1200,1.884421875,JAM MAKING SET PRINTED,-444.59999999999997,344.0,14.0,13.0,27773.64,0.015755766482955704,0.01903813160661907,1.5616935082184957,23.515199999999997,0.14325732998063068,130
72741,27820.88,20113,948,920,1.7375949367088608,GRAND CHOCOLATECANDLE,-89.3,62.0,16.0,16.0,27731.58,0.003209819387452877,0.0030825834037687067,1.383228757520012,30.24008695652174,0.14304038314546666,131
20750,27523.12,3772,937,909,8.133970117395945,RED RETROSPOT MINI CASES,-144.6,20.0,9.0,9.0,27378.52,0.005253764834800705,0.005302226935312832,7.296691410392365,30.278459845984596,0.14121928828995037,132
84991,27321.37,54537,2216,2127,0.6662003610108304,60 TEATIME FAIRY CAKE CASES,-187.95,350.0,14.0,14.0,27133.42,0.006879230433905766,0.006417661404184315,0.5009694335955406,12.845025858015985,0.13995505459288174,133
22734,27039.82,9820,780,756,3.276076923076923,SET OF 6 RIBBONS VINTAGE CHRISTMAS,-86.7,30.0,4.0,4.0,26953.12,0.003206382291006375,0.003054989816700611,2.7535458248472504,35.76695767195767,0.139025061383655,134
71459,27090.51,33457,1025,1017,1.1172780487804879,HANGING JAM JAR T-LIGHT HOLDER,-257.28000000000003,327.0,35.0,35.0,26833.23,0.009497052657923385,0.009773739426726843,0.8097112711839076,26.637669616519172,0.13840666490082534,135
23201,27850.83,13366,911,906,2.3900109769484086,JUMBO BAG ALPHABET,-1076.02,594.0,14.0,14.0,26774.81,0.03863511428564247,0.044441119257818344,2.0837071674397727,30.74043046357616,0.1381053326585457,136
22835,28455.98,5524,1065,1011,5.650985915492958,HOT WATER BOTTLE I AM SO POORLY,-1744.8,408.0,11.0,11.0,26711.18,0.061315758585717306,0.07385952208544533,5.151335988414193,28.146369930761622,0.13777712706840092,137
22507,26626.56,5694,917,900,5.97020719738277,MEMO BOARD RETROSPOT  DESIGN,-118.1,24.0,13.0,13.0,26508.460000000003,0.004435420872992981,0.004214963119072708,4.676248682824026,29.58506666666667,0.13673149077680669,138
48111,26483.99,4301,742,720,8.818355795148248,DOORMAT 3 SMILEY CATS,-102.4,16.0,3.0,3.0,26381.59,0.0038664868850954858,0.00372006510113927,6.157635433620089,36.783319444444444,0.13607709122908293,139
20971,28966.21,22580,1193,1148,1.411542330259849,PINK BLUE FELT CRAFT TRINKET BOX,-2739.3199999999997,2571.0,12.0,12.0,26226.89,0.09456950011755075,0.11386182462356068,1.282825952170062,25.231890243902438,0.13527914364468263,140
20711,26183.0,12836,1064,1052,2.7283364661654135,JUMBO BAG TOYS ,-70.31,38.0,12.0,12.0,26112.69,0.0026853301760684416,0.002960423808039888,2.039809909629168,24.888783269961976,0.1346900963651835,141
82600,26168.760000000002,12887,1233,1201,2.4134063260340635,NO SINGING METAL SIGN,-83.80000000000001,43.0,7.0,7.0,26084.960000000003,0.003202291587373647,0.0033366958950880733,2.030632420268488,21.789142381348878,0.13454706413172896,142
22551,26420.75,15740,1355,1299,1.8139483394833948,PLASTERS IN TIN SPACEBOY,-435.15,287.0,18.0,18.0,25985.6,0.01647000936763718,0.018233799237611183,1.6785736975857688,20.339299461123943,0.1340345620503714,143
21080,26013.27,31801,2197,2123,1.0296586253982702,SET/20 RED RETROSPOT PAPER NAPKINS ,-433.66999999999996,653.0,11.0,11.0,25579.600000000002,0.016671106708230066,0.020533945473412786,0.8180016351687054,12.253071125765427,0.13194040096913984,144
22149,26783.86,12888,1443,1382,2.3923562023562024,FELTCRAFT 6 FLOWER FRIENDS,-1244.4,664.0,22.0,22.0,25539.46,0.04646081632744496,0.051520794537554315,2.078201427684668,19.380506512301015,0.13173335755583776,145
22084,25453.83,8870,835,811,3.293940119760479,PAPER CHAIN KIT EMPIRE,-299.45,111.0,4.0,4.0,25154.38,0.011764437807591234,0.012514092446448704,2.86965388951522,31.3857336621455,0.12974710250864407,146
22087,25507.120000000003,8513,877,847,3.478437856328392,PAPER BUNTING WHITE LACE,-465.40000000000003,159.0,11.0,11.0,25041.72,0.01824588585461628,0.018677317044520147,2.9962551391988725,30.114663518299885,0.1291659985987634,147
84755,25386.65,40703,1285,1259,0.8274863813229572,COLOUR GLASS T-LIGHT HOLDER HANGING,-415.35,729.0,28.0,28.0,24971.300000000003,0.01636096137142947,0.017910227747340492,0.6237046409355577,20.164138204924544,0.12880276996984635,148
37503,25428.33,2465,523,522,11.723193116634798,TEA TIME CAKE STAND IN GIFT BOX,-515.45,51.0,11.0,11.0,24912.88,0.020270698075728923,0.020689655172413793,10.315752535496959,48.71327586206897,0.12850143772756667,149
21481,26925.18,8537,1121,1050,3.764727921498662,FAWN BLUE HOT WATER BOTTLE,-2065.9,802.0,15.0,15.0,24859.28,0.07672743506264397,0.09394400843387607,3.153939322947171,25.643028571428573,0.12822496720058635,150
84077,25197.98,109898,1039,1019,0.2835899903753609,WORLD WAR 2 GLIDERS ASSTD DESIGNS,-361.68,1704.0,11.0,11.0,24836.3,0.014353531513240347,0.015505286720413474,0.2292851553258476,24.728145240431797,0.12810643562017576,151
22728,24858.52,6361,1015,969,4.531261083743842,ALARM CLOCK BAKELIKE PINK,-198.75,53.0,18.0,17.0,24659.77,0.00799524670012535,0.008332023266781953,3.907957868259708,25.653787409700723,0.1271958881924176,152
23173,24879.13,2766,421,416,11.119714964370546,REGENCY TEAPOT ROSES ,-436.4,52.0,13.0,13.0,24442.73,0.01754080629025211,0.018799710773680405,8.994624005784527,59.80560096153847,0.1260763888794361,153
84836,24563.170000000002,20057,1465,1408,1.3791331058020477,ZINC METAL HEART DECORATION,-127.5,102.0,9.0,9.0,24435.670000000002,0.005190698106148351,0.005085506307024978,1.2246681956424192,17.445433238636365,0.12603997317196441,154
22722,24459.960000000003,5972,848,835,4.675660377358491,SET OF 6 SPICE TINS PANTRY DESIGN,-141.70000000000002,36.0,13.0,13.0,24318.260000000002,0.005793141117156365,0.006028131279303416,4.095773610180844,29.29336526946108,0.1254343686090398,155
21231,24499.38,19672,1538,1482,1.5029908972691808,SWEETHEART CERAMIC TRINKET BOX,-388.93,323.0,73.0,71.0,24110.45,0.015875095614664533,0.016419276128507524,1.2453934526230175,16.531295546558706,0.12436247793344687,156
21527,25493.02,3414,858,831,8.867202797202797,RED RETROSPOT TRADITIONAL TEAPOT ,-1423.88,183.0,119.0,114.0,24069.14,0.05585371995942419,0.05360281195079086,7.467199765670768,30.6775210589651,0.12414939962244766,157
21790,24063.3,27904,1952,1888,1.0097694672131148,VINTAGE SNAP CARDS,-162.67,203.0,13.0,12.0,23900.63,0.006760086937369355,0.0072749426605504585,0.8623602350917431,12.745391949152541,0.12328021961309217,158
22698,24377.570000000003,8194,1040,1033,3.690692307692308,PINK REGENCY TEACUP AND SAUCER,-564.45,203.0,48.0,47.0,23813.120000000003,0.023154481763358693,0.02477422504271418,2.97505125701733,23.59880929332043,0.12282884021353904,159
21955,23949.35,3933,748,729,8.606336898395721,DOORMAT UNION JACK GUNS AND ROSES,-183.28,28.0,5.0,5.0,23766.07,0.007652817299843211,0.007119247393846936,6.089333841851004,32.85233196159122,0.1225861547975983,160
47590A,24542.88,4826,698,689,5.790916905444126,BLUE HAPPY BIRTHDAY BUNTING,-887.8000000000001,188.0,9.0,9.0,23655.08,0.036173423819861404,0.03895565685868214,5.08555325321177,35.62101596516691,0.12201366480152466,161
22605,23731.02,1845,652,642,14.846426380368097,WOODEN CROQUET GARDEN SET,-170.29999999999998,14.0,13.0,13.0,23560.72,0.007176261281647395,0.007588075880758808,12.862341463414634,36.964205607476636,0.12152695288126603,162
22625,23851.23,2719,985,950,9.803989847715735,RED KITCHEN SCALES,-299.2,37.0,21.0,21.0,23552.03,0.012544426429999627,0.01360794409709452,8.77205958072821,25.10655789473684,0.1214821295812761,163
20972,25080.59,20704,1446,1397,1.408609958506224,PINK CREAM FELT CRAFT TRINKET BOX ,-1553.3899999999999,1497.0,10.0,10.0,23527.2,0.061935943293200034,0.0723048686244204,1.2113886205564142,17.95317823908375,0.12135405564125891,164
23344,23772.07,10285,722,716,2.4177423822714683,JUMBO BAG 50'S CHRISTMAS ,-486.96000000000004,262.0,7.0,7.0,23285.11,0.020484543415865763,0.025473991249392317,2.311333981526495,33.201215083798886,0.12010534762117187,165
48173C,23295.82,4099,510,500,7.9067647058823525,DOORMAT BLACK FLOCK ,-55.93,7.0,4.0,4.0,23239.89,0.00240085989675401,0.0017077335935594047,5.68329348621615,46.59164,0.1198721014041933,166
84406B,23816.65,7383,886,841,3.71548532731377,CREAM CUPID HEARTS COAT HANGER,-689.1,226.0,13.0,12.0,23127.550000000003,0.028933540191420706,0.030610862792902614,3.2258770147636464,28.319441141498217,0.11929264806462297,167
22554,23276.56,13822,1326,1275,1.8725188536953243,PLASTERS IN TIN WOODLAND ANIMALS,-243.14999999999998,159.0,9.0,9.0,23033.41,0.010446131215265485,0.011503400376211836,1.6840225727101723,18.25612549019608,0.11880707091145269,168
21314,25253.850000000002,11647,1092,1066,2.7835531135531135,SMALL GLASS HEART TRINKET POT,-2303.1,1231.0,71.0,66.0,22950.750000000004,0.09119797575419192,0.10569245299218682,2.1682707993474715,23.690290806754223,0.1183807079681655,169
23243,23489.42,4800,471,470,5.866072186836518,SET OF TEA COFFEE SUGAR TINS PANTRY,-545.55,117.0,35.0,35.0,22943.87,0.02322534996606983,0.024375,4.893629166666666,49.977489361702126,0.11834522070649338,170
22113,23031.27,6020,1075,996,4.201116279069767,GREY HEART HOT WATER BOTTLE,-121.8,32.0,6.0,6.0,22909.47,0.005288462164700427,0.0053156146179402,3.825792358803987,23.123765060240963,0.1181677843981329,171
22607,23030.05,2544,755,744,10.042450331125828,WOODEN ROUNDERS GARDEN SET ,-133.55,16.0,8.0,8.0,22896.5,0.005798945291043659,0.006289308176100629,9.052692610062893,30.95436827956989,0.11810088472024231,172
22171,24081.66,3181,675,661,9.837170370370371,3 HOOK PHOTO SHELF ANTIQUE WHITE,-1212.1,154.0,32.0,32.0,22869.56,0.050332908943984754,0.0484124489154354,7.570468406161584,36.43216338880484,0.11796192733224138,173
21791,23926.98,18532,1368,1313,1.4930263157894736,VINTAGE HEADS AND TAILS CARD GAME ,-1156.25,1077.0,10.0,10.0,22770.73,0.048324109436293256,0.05811569177638679,1.2911169868335852,18.22313785224676,0.1174521590079603,174
20749,22703.16,3143,793,766,8.08327868852459,ASSORTED COLOUR MINI CASES,-101.75,13.0,10.0,10.0,22601.41,0.004481754962745274,0.004136175628380528,7.223404390709513,29.63859007832898,0.11657880099250678,175
21258,24089.84,1687,561,526,17.11465240641711,VICTORIAN SEWING BOX LARGE,-1504.3,134.0,44.0,42.0,22585.54,0.062445412671898196,0.07943094250148192,14.279691760521636,45.79817490494297,0.11649694302117886,176
22556,22651.23,13771,1245,1196,1.7768755020080322,PLASTERS IN TIN CIRCUS PARADE ,-196.35,119.0,20.0,19.0,22454.88,0.008668403437694112,0.008641347759785055,1.644850047200639,18.93915551839465,0.11582299453134211,177
21936,22818.09,7823,1062,1046,3.641478342749529,RED RETROSPOT PICNIC BAG,-391.75,143.0,24.0,24.0,22426.34,0.017168395777210098,0.01827943244279688,2.91679534705356,21.81461759082218,0.11567578429178953,178
22585,22847.67,18288,1168,1084,1.3805479452054794,PACK OF 6 BIRDY GIFT TAGS,-442.90999999999997,394.0,13.0,13.0,22404.76,0.019385346514546122,0.021544181977252844,1.2493257874015746,21.077186346863467,0.11556447395648661,179
22632,22334.47,11166,891,779,2.2058024691358025,HAND WARMER RED RETROSPOT,-73.60000000000001,36.0,13.0,12.0,22260.870000000003,0.0032953546692623555,0.0032240730789897904,2.000221207236253,28.67069319640565,0.11482228470038218,180
22969,22441.85,15075,753,709,1.7704116865869852,HOMEMADE JAM SCENTED CANDLES,-185.79999999999998,140.0,8.0,8.0,22256.05,0.008279174845211068,0.009286898839137645,1.4886799336650083,31.652820874471082,0.11479742298508282,181
22941,22619.82,2707,520,483,9.752403846153847,CHRISTMAS LIGHTS 10 REINDEER,-627.3000000000001,76.0,27.0,26.0,21992.52,0.027732316172277238,0.028075360177318064,8.35604728481714,46.83192546583851,0.11343812675420363,182
85014A,22024.5,4660,703,684,6.3242532005689895,BLACK/BLUE POLKADOT UMBRELLA,-47.6,8.0,2.0,2.0,21976.9,0.002161229539830643,0.0017167381974248926,4.726287553648069,32.199561403508774,0.11335755829093062,183
84970S,22057.379999999997,26756,1454,1425,1.0939133425034389,HANGING HEART ZINC T-LIGHT HOLDER,-105.19999999999999,125.0,14.0,14.0,21952.179999999997,0.00476937877481369,0.004671849304828823,0.8243900433547614,15.478863157894734,0.11323005173445759,184
22499,21898.74,3595,784,774,6.624655612244899,WOODEN UNION JACK BUNTING,-41.650000000000006,7.0,3.0,3.0,21857.09,0.0019019359104679083,0.0019471488178025036,6.091443671766343,28.29294573643411,0.11273957445067852,185
21210,21948.559999999998,15243,1185,1161,1.771603375527426,SET OF 72 RETROSPOT PAPER  DOILIES,-214.95,163.0,11.0,10.0,21733.609999999997,0.009793353185812646,0.010693433051236633,1.4399107787181,18.904875107665802,0.11210266063217982,186
21213,21661.75,40563,1526,1481,0.7428636959370906,PACK OF 72 SKULL CAKE CASES,-48.949999999999996,89.0,3.0,3.0,21612.8,0.002259743557191824,0.002194117792076523,0.534027315533861,14.62643484132343,0.11147951875970794,187
47566B,25954.45,5831,777,761,5.29936936936937,TEA TIME PARTY BUNTING,-4490.5,1635.0,11.0,11.0,21463.95,0.1730146468139375,0.2803978734350883,4.451114731606928,34.105716162943494,0.11071174566379338,188
23202,21810.43,10941,886,879,2.2962302483069976,JUMBO BAG VINTAGE LEAF,-442.46000000000004,242.0,6.0,6.0,21367.97,0.020286624335237775,0.022118636322091215,1.993458550406727,24.81277588168373,0.11021667773133867,189
22456,21859.23,4457,851,835,6.333678025851939,NATURAL SLATE CHALKBOARD LARGE ,-501.5,104.0,52.0,52.0,21357.73,0.022942253684141666,0.02333408122055194,4.904471617680054,26.178718562874252,0.11016385948140811,190
23209,21418.82,13170,1114,1098,1.8247576301615798,LUNCH BAG VINTAGE DOILY ,-65.80000000000001,40.0,11.0,11.0,21353.02,0.0030720646608916836,0.0030372057706909645,1.626334092634776,19.507122040072858,0.11013956514965292,191
85048,21779.2,2749,545,517,9.235522935779816,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-732.1,98.0,53.0,50.0,21047.100000000002,0.03361464149280047,0.035649327028010186,7.922590032739178,42.12611218568666,0.10856161993297718,192
22294,20962.02,16923,918,861,1.4594553376906318,HEART FILIGREE DOVE  SMALL,-133.75,107.0,7.0,7.0,20828.27,0.0063805873670571825,0.0063227560125273296,1.2386704485020388,24.346132404181184,0.10743288774232225,193
22356,21243.09,20226,1618,1584,1.1596786155747836,CHARLOTTE BAG PINK POLKADOT,-430.74,582.0,27.0,27.0,20812.35,0.020276711156427808,0.02877484425986354,1.050286265203204,13.411041666666668,0.1073507718693833,194
21218,21079.56,5299,921,897,5.2968512486427795,RED SPOTTY BISCUIT TIN,-288.5,82.0,28.0,27.0,20791.06,0.013686243925395027,0.015474617852424986,3.9780260426495566,23.50006688963211,0.10724095736342415,195
48116,20787.72,3459,501,496,8.814650698602795,DOORMAT MULTICOLOUR STRIPE,-24.15,3.0,2.0,2.0,20763.57,0.0011617435678371653,0.0008673026886383347,6.009748482220295,41.910725806451616,0.10709916305770234,196
23206,20852.58,12147,1053,1036,2.0589553656220323,LUNCH BAG APPLE DESIGN,-97.15,59.0,13.0,13.0,20755.43,0.004658895925588105,0.0048571663785296785,1.7166856013830576,20.127972972972973,0.10705717667543332,197
22424,21267.71,1557,753,739,15.388207171314741,ENAMEL BREAD BIN CREAM,-570.45,47.0,26.0,26.0,20697.26,0.026822351818790086,0.03018625561978163,13.65941554271034,28.779039242219213,0.10675713394120857,198
85150,20650.38,8512,1144,1110,3.008575174825175,LADIES & GENTLEMEN METAL SIGN,-64.95,26.0,12.0,12.0,20585.43,0.0031452205722122305,0.0030545112781954886,2.4260314849624063,18.60394594594595,0.10618031119807034,199
21559,20612.52,8313,1264,1221,3.0598655063291136,STRAWBERRY LUNCH BOX WITH CUTLERY,-86.25,34.0,19.0,19.0,20526.27,0.004184350094020527,0.00408997955010225,2.4795525081198124,16.88167076167076,0.10587516201194805,200
20723,20640.22,18441,1408,1379,1.1400923295454546,STRAWBERRY CHARLOTTE BAG,-157.78,187.0,23.0,23.0,20482.440000000002,0.007644298365036806,0.010140447914972072,1.1192570901794914,14.967527193618565,0.10564908545975499,201
37449,22672.61,2415,491,477,11.190977596741343,CERAMIC CAKE STAND + HANGING CAKES,-2244.1,256.0,72.0,71.0,20428.510000000002,0.09897845903052184,0.10600414078674948,9.388244306418219,47.53167714884696,0.10537091278214213,202
22693,20499.08,17899,352,350,1.4624715909090908,GROW A FLYTRAP OR SUNFLOWER IN TIN,-90.0,72.0,2.0,2.0,20409.08,0.004390440936861556,0.004022571093357171,1.1452639812280017,58.5688,0.10527069221611177,203
21216,20484.03,3940,824,802,6.927584951456311,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-111.75,23.0,17.0,17.0,20372.28,0.005455469455961547,0.0058375634517766496,5.198992385786802,25.541184538653365,0.10508087663042376,204
22568,21022.75,5683,920,875,4.16325,FELTCRAFT CUSHION OWL,-725.1600000000001,212.0,9.0,9.0,20297.59,0.03449406000642162,0.03730424071793067,3.6992345592116838,24.026,0.10469562320392825,205
22570,21542.29,5795,851,807,4.310517038777908,FELTCRAFT CUSHION RABBIT,-1464.33,431.0,6.0,6.0,20077.96,0.06797466750285136,0.07437446074201898,3.7173925798101815,26.694287484510532,0.1035627645874975,206
22558,20136.65,14263,1245,1202,1.6692369477911646,CLOTHES PEGS RETROSPOT PACK 24 ,-130.71,91.0,15.0,15.0,20005.940000000002,0.006491149222934301,0.006380144429643133,1.4118102783425648,16.752620632279534,0.1031912831070288,207
